"","end_sta_no","start_sta_no","start.station.name","lat.ss","long.ss","n.trips","n.trips.ss.es","end.station.name","lat.es","long.es"
"62","10",50,"W 22 St & 8 Ave",40.74475148,-73.99915362,37235,2020,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"63","10",35,"W 4 St & 7 Ave S",40.73401143,-74.00293877,30709,655,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"64","10",28,"E 10 St & Avenue A",40.72740794,-73.98142006,30880,385,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"65","10",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,30216,982,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"66","10",6,"Christopher St & Greenwich St",40.73291553,-74.00711384,47006,1129,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"67","10",34,"Broadway & W 56 St",40.7652654,-73.98192338,17184,1039,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"68","10",30,"Little West St & 1 Pl",40.70569254,-74.01677685,27337,326,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"69","10",25,"E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,22993,482,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"70","10",20,"Grand St & Elizabeth St",40.718822,-73.99596,19900,279,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"71","10",18,"8 Ave & W 33 St",40.751551,-73.993934,30860,567,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"72","10",45,"2 Ave & E 31 St",40.74290902,-73.97706058,20883,739,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"73","10",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,36995,1699,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"74","10",10,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,42009,1452,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"75","10",5,"Broadway & W 60 St",40.76915505,-73.98191841,31087,838,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"76","10",48,"S 5 Pl & S 5 St",40.710451,-73.960876,9368,112,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"77","10",40,"Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,32929,310,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"78","10",39,"Central Park West & W 68 St",40.7734066,-73.97782542,21600,240,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"79","10",7,"W 21 St & 6 Ave",40.74173969,-73.99415556,47103,2019,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"80","10",36,"University Pl & E 14 St",40.73492695,-73.99200509,27102,471,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"81","10",46,"Washington St & Gansevoort St",40.739323,-74.008119,38370,991,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"82","10",3,"Pershing Square North",40.751873,-73.977706,59207,2415,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"83","10",9,"Broadway & E 14 St",40.73454567,-73.99074142,47798,774,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"84","10",31,"W 24 St & 7 Ave",40.74487634,-73.99529885,32059,1357,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"85","10",44,"11 Ave & W 41 St",40.76030096,-73.99884222,23958,1421,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"86","10",17,"W 20 St & 11 Ave",40.746745,-74.007756,49934,2891,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"87","10",43,"Vesey Pl & River Terrace",40.7153379,-74.01658354,29534,1003,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"88","10",16,"Carmine St & 6 Ave",40.73038599,-74.00214988,33696,551,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"89","10",47,"W 15 St & 7 Ave",40.73935542,-73.99931783,31740,954,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"90","10",22,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,30542,729,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"91","10",2,"12 Ave & W 40 St",40.76087502,-74.00277668,47773,808,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"92","10",11,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,38110,611,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"93","10",8,"Broadway & E 22 St",40.7403432,-73.98955109,51054,1433,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"94","10",41,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,30718,959,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"95","10",4,"E 17 St & Broadway",40.73704984,-73.99009296,50749,1166,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"96","10",38,"MacDougal St & Prince St",40.72710258,-74.00297088,28399,458,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"97","10",13,"1 Ave & E 68 St",40.76500525,-73.95818491,12091,308,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"98","10",29,"W 33 St & 7 Ave",40.75019995,-73.99093085,29471,469,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"99","10",21,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,40848,815,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"100","10",1,"West St & Chambers St",40.71754834,-74.01322069,59662,913,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"101","11",16,"Carmine St & 6 Ave",40.73038599,-74.00214988,33696,1407,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"102","11",2,"12 Ave & W 40 St",40.76087502,-74.00277668,47773,5667,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"103","11",26,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,26925,65,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"104","11",5,"Broadway & W 60 St",40.76915505,-73.98191841,31087,220,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"105","11",48,"S 5 Pl & S 5 St",40.710451,-73.960876,9368,54,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"106","11",40,"Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,32929,141,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"107","11",41,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,30718,560,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"108","11",30,"Little West St & 1 Pl",40.70569254,-74.01677685,27337,3665,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"109","11",10,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,42009,611,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"110","11",42,"E 7 St & Avenue A",40.72621788,-73.98379855,29914,92,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"111","11",13,"1 Ave & E 68 St",40.76500525,-73.95818491,12091,21,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"112","11",18,"8 Ave & W 33 St",40.751551,-73.993934,30860,268,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"113","11",9,"Broadway & E 14 St",40.73454567,-73.99074142,47798,210,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"114","11",11,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,38110,3020,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"115","11",47,"W 15 St & 7 Ave",40.73935542,-73.99931783,31740,426,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"116","11",38,"MacDougal St & Prince St",40.72710258,-74.00297088,28399,542,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"117","11",50,"W 22 St & 8 Ave",40.74475148,-73.99915362,37235,459,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"118","11",21,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,40848,244,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"119","11",17,"W 20 St & 11 Ave",40.746745,-74.007756,49934,2089,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"120","11",22,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,30542,64,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"121","11",12,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355,31902,161,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"122","11",37,"6 Ave & W 33 St",40.74901271,-73.98848395,25547,101,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"123","11",3,"Pershing Square North",40.751873,-73.977706,59207,112,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"124","11",25,"E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,22993,81,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"125","11",19,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,31519,464,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"126","11",1,"West St & Chambers St",40.71754834,-74.01322069,59662,6679,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"127","11",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,30216,154,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"128","11",28,"E 10 St & Avenue A",40.72740794,-73.98142006,30880,127,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"129","11",32,"1 Ave & E 16 St",40.73221853,-73.98165557,28343,99,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"130","11",33,"5 Ave & E 73 St",40.77282817,-73.96685276,24547,38,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"131","11",43,"Vesey Pl & River Terrace",40.7153379,-74.01658354,29534,2518,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"132","11",20,"Grand St & Elizabeth St",40.718822,-73.99596,19900,238,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"133","11",6,"Christopher St & Greenwich St",40.73291553,-74.00711384,47006,1310,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"134","11",15,"Central Park S & 6 Ave",40.76590936,-73.97634151,33521,74,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"135","11",36,"University Pl & E 14 St",40.73492695,-73.99200509,27102,225,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"136","11",45,"2 Ave & E 31 St",40.74290902,-73.97706058,20883,73,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"137","11",7,"W 21 St & 6 Ave",40.74173969,-73.99415556,47103,321,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"138","11",34,"Broadway & W 56 St",40.7652654,-73.98192338,17184,142,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"139","11",35,"W 4 St & 7 Ave S",40.73401143,-74.00293877,30709,605,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"140","11",4,"E 17 St & Broadway",40.73704984,-73.99009296,50749,224,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"141","11",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,36995,225,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"142","11",49,"W 31 St & 7 Ave",40.749156,-73.9916,31031,144,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"143","11",24,"FDR Drive & E 35 St",40.744219,-73.97121214,15512,98,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"144","11",27,"W 22 St & 10 Ave",40.74691959,-74.00451887,42026,1012,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"145","11",39,"Central Park West & W 68 St",40.7734066,-73.97782542,21600,92,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"146","11",29,"W 33 St & 7 Ave",40.75019995,-73.99093085,29471,177,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"147","11",46,"Washington St & Gansevoort St",40.739323,-74.008119,38370,1370,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"148","11",31,"W 24 St & 7 Ave",40.74487634,-73.99529885,32059,320,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"149","11",44,"11 Ave & W 41 St",40.76030096,-73.99884222,23958,855,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"150","11",8,"Broadway & E 22 St",40.7403432,-73.98955109,51054,246,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"151","12",2,"12 Ave & W 40 St",40.76087502,-74.00277668,47773,91,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"152","12",8,"Broadway & E 22 St",40.7403432,-73.98955109,51054,1713,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"153","12",32,"1 Ave & E 16 St",40.73221853,-73.98165557,28343,747,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"154","12",35,"W 4 St & 7 Ave S",40.73401143,-74.00293877,30709,450,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"155","12",29,"W 33 St & 7 Ave",40.75019995,-73.99093085,29471,313,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"156","12",7,"W 21 St & 6 Ave",40.74173969,-73.99415556,47103,624,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"157","12",12,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355,31902,1860,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"158","12",36,"University Pl & E 14 St",40.73492695,-73.99200509,27102,1509,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"159","12",3,"Pershing Square North",40.751873,-73.977706,59207,495,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"160","12",33,"5 Ave & E 73 St",40.77282817,-73.96685276,24547,30,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"161","12",1,"West St & Chambers St",40.71754834,-74.01322069,59662,268,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"162","12",19,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,31519,706,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"163","12",22,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,30542,66,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"164","12",28,"E 10 St & Avenue A",40.72740794,-73.98142006,30880,971,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"165","12",40,"Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,32929,1655,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"166","12",27,"W 22 St & 10 Ave",40.74691959,-74.00451887,42026,191,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"167","12",34,"Broadway & W 56 St",40.7652654,-73.98192338,17184,38,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"168","12",45,"2 Ave & E 31 St",40.74290902,-73.97706058,20883,562,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"169","12",10,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,42009,261,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"170","12",4,"E 17 St & Broadway",40.73704984,-73.99009296,50749,1944,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"171","12",26,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,26925,13,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"172","12",13,"1 Ave & E 68 St",40.76500525,-73.95818491,12091,164,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"173","12",43,"Vesey Pl & River Terrace",40.7153379,-74.01658354,29534,188,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"174","12",47,"W 15 St & 7 Ave",40.73935542,-73.99931783,31740,476,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"175","12",31,"W 24 St & 7 Ave",40.74487634,-73.99529885,32059,346,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"176","12",6,"Christopher St & Greenwich St",40.73291553,-74.00711384,47006,396,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"177","12",37,"6 Ave & W 33 St",40.74901271,-73.98848395,25547,319,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"178","12",20,"Grand St & Elizabeth St",40.718822,-73.99596,19900,529,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"179","12",39,"Central Park West & W 68 St",40.7734066,-73.97782542,21600,24,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"180","12",24,"FDR Drive & E 35 St",40.744219,-73.97121214,15512,355,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"181","12",16,"Carmine St & 6 Ave",40.73038599,-74.00214988,33696,384,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"182","12",15,"Central Park S & 6 Ave",40.76590936,-73.97634151,33521,52,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"183","12",50,"W 22 St & 8 Ave",40.74475148,-73.99915362,37235,204,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"184","12",9,"Broadway & E 14 St",40.73454567,-73.99074142,47798,5822,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"185","12",21,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,40848,1850,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"186","12",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,30216,151,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"187","12",11,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,38110,161,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"188","12",30,"Little West St & 1 Pl",40.70569254,-74.01677685,27337,125,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"189","12",41,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,30718,1097,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"190","12",48,"S 5 Pl & S 5 St",40.710451,-73.960876,9368,204,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"191","12",5,"Broadway & W 60 St",40.76915505,-73.98191841,31087,63,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"192","12",18,"8 Ave & W 33 St",40.751551,-73.993934,30860,203,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"193","12",42,"E 7 St & Avenue A",40.72621788,-73.98379855,29914,1868,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"194","12",49,"W 31 St & 7 Ave",40.749156,-73.9916,31031,507,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"195","12",38,"MacDougal St & Prince St",40.72710258,-74.00297088,28399,487,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"196","12",46,"Washington St & Gansevoort St",40.739323,-74.008119,38370,250,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"197","12",17,"W 20 St & 11 Ave",40.746745,-74.007756,49934,264,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"198","12",44,"11 Ave & W 41 St",40.76030096,-73.99884222,23958,35,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"199","12",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,36995,469,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"200","12",25,"E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,22993,402,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"201","13",24,"FDR Drive & E 35 St",40.744219,-73.97121214,15512,589,"1 Ave & E 68 St",40.76500525,-73.95818491
"202","13",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,30216,388,"1 Ave & E 68 St",40.76500525,-73.95818491
"203","13",48,"S 5 Pl & S 5 St",40.710451,-73.960876,9368,23,"1 Ave & E 68 St",40.76500525,-73.95818491
"204","13",36,"University Pl & E 14 St",40.73492695,-73.99200509,27102,34,"1 Ave & E 68 St",40.76500525,-73.95818491
