"","end_sta_no","start_sta_no","start.station.name","lat.ss","long.ss","n.trips","n.trips.ss.es","end.station.name","lat.es","long.es"
"1","1",1,"West St & Chambers St",40.71754834,-74.01322069,48135,7306,"West St & Chambers St",40.71754834,-74.01322069
"2","1",42,"E 7 St & Avenue A",40.72621788,-73.98379855,18554,158,"West St & Chambers St",40.71754834,-74.01322069
"3","1",43,"Vesey Pl & River Terrace",40.7153379,-74.01658354,17028,1435,"West St & Chambers St",40.71754834,-74.01322069
"4","1",21,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,20485,320,"West St & Chambers St",40.71754834,-74.01322069
"5","1",6,"Christopher St & Greenwich St",40.73291553,-74.00711384,35886,2643,"West St & Chambers St",40.71754834,-74.01322069
"6","1",45,"2 Ave & E 31 St",40.74290902,-73.97706058,18692,145,"West St & Chambers St",40.71754834,-74.01322069
"7","1",32,"1 Ave & E 16 St",40.73221853,-73.98165557,14855,136,"West St & Chambers St",40.71754834,-74.01322069
"8","1",35,"W 4 St & 7 Ave S",40.73401143,-74.00293877,25829,1193,"West St & Chambers St",40.71754834,-74.01322069
"9","1",49,"W 31 St & 7 Ave",40.749156,-73.9916,12022,123,"West St & Chambers St",40.71754834,-74.01322069
"10","1",27,"W 22 St & 10 Ave",40.74691959,-74.00451887,29748,1146,"West St & Chambers St",40.71754834,-74.01322069
"11","1",40,"Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,14510,275,"West St & Chambers St",40.71754834,-74.01322069
"12","1",12,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355,28962,365,"West St & Chambers St",40.71754834,-74.01322069
"13","1",44,"11 Ave & W 41 St",40.76030096,-73.99884222,27628,1206,"West St & Chambers St",40.71754834,-74.01322069
"14","1",26,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,21763,133,"West St & Chambers St",40.71754834,-74.01322069
"15","1",28,"E 10 St & Avenue A",40.72740794,-73.98142006,22236,326,"West St & Chambers St",40.71754834,-74.01322069
"16","1",2,"12 Ave & W 40 St",40.76087502,-74.00277668,49633,7583,"West St & Chambers St",40.71754834,-74.01322069
"17","1",16,"Carmine St & 6 Ave",40.73038599,-74.00214988,28355,1317,"West St & Chambers St",40.71754834,-74.01322069
"18","1",4,"E 17 St & Broadway",40.73704984,-73.99009296,29771,426,"West St & Chambers St",40.71754834,-74.01322069
"19","1",3,"Pershing Square North",40.751873,-73.977706,20652,143,"West St & Chambers St",40.71754834,-74.01322069
"20","1",7,"W 21 St & 6 Ave",40.74173969,-73.99415556,36546,655,"West St & Chambers St",40.71754834,-74.01322069
"21","1",19,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,21088,578,"West St & Chambers St",40.71754834,-74.01322069
"22","1",13,"1 Ave & E 68 St",40.76500525,-73.95818491,20255,60,"West St & Chambers St",40.71754834,-74.01322069
"23","1",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,16702,120,"West St & Chambers St",40.71754834,-74.01322069
"24","1",17,"W 20 St & 11 Ave",40.746745,-74.007756,21251,2238,"West St & Chambers St",40.71754834,-74.01322069
"25","1",24,"FDR Drive & E 35 St",40.744219,-73.97121214,21618,384,"West St & Chambers St",40.71754834,-74.01322069
"26","1",25,"E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,25376,138,"West St & Chambers St",40.71754834,-74.01322069
"27","1",38,"MacDougal St & Prince St",40.72710258,-74.00297088,19664,791,"West St & Chambers St",40.71754834,-74.01322069
"28","1",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,25261,381,"West St & Chambers St",40.71754834,-74.01322069
"29","1",18,"8 Ave & W 33 St",40.751551,-73.993934,20112,305,"West St & Chambers St",40.71754834,-74.01322069
"30","1",30,"Little West St & 1 Pl",40.70569254,-74.01677685,29371,2878,"West St & Chambers St",40.71754834,-74.01322069
"31","1",11,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,38387,4898,"West St & Chambers St",40.71754834,-74.01322069
"32","1",15,"Central Park S & 6 Ave",40.76590936,-73.97634151,27804,118,"West St & Chambers St",40.71754834,-74.01322069
"33","1",29,"W 33 St & 7 Ave",40.75019995,-73.99093085,15222,99,"West St & Chambers St",40.71754834,-74.01322069
"34","1",5,"Broadway & W 60 St",40.76915505,-73.98191841,29563,260,"West St & Chambers St",40.71754834,-74.01322069
"35","1",10,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,17390,305,"West St & Chambers St",40.71754834,-74.01322069
"36","1",47,"W 15 St & 7 Ave",40.73935542,-73.99931783,25827,943,"West St & Chambers St",40.71754834,-74.01322069
"37","1",50,"W 22 St & 8 Ave",40.74475148,-73.99915362,24174,640,"West St & Chambers St",40.71754834,-74.01322069
"38","1",22,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,18700,106,"West St & Chambers St",40.71754834,-74.01322069
"39","1",41,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,26832,860,"West St & Chambers St",40.71754834,-74.01322069
"40","1",39,"Central Park West & W 68 St",40.7734066,-73.97782542,20481,136,"West St & Chambers St",40.71754834,-74.01322069
"41","1",37,"6 Ave & W 33 St",40.74901271,-73.98848395,23640,245,"West St & Chambers St",40.71754834,-74.01322069
"42","1",9,"Broadway & E 14 St",40.73454567,-73.99074142,25514,302,"West St & Chambers St",40.71754834,-74.01322069
"43","1",48,"S 5 Pl & S 5 St",40.710451,-73.960876,13072,84,"West St & Chambers St",40.71754834,-74.01322069
"44","1",8,"Broadway & E 22 St",40.7403432,-73.98955109,29055,496,"West St & Chambers St",40.71754834,-74.01322069
"45","1",33,"5 Ave & E 73 St",40.77282817,-73.96685276,23618,87,"West St & Chambers St",40.71754834,-74.01322069
"46","1",36,"University Pl & E 14 St",40.73492695,-73.99200509,25571,676,"West St & Chambers St",40.71754834,-74.01322069
"47","1",46,"Washington St & Gansevoort St",40.739323,-74.008119,18751,1516,"West St & Chambers St",40.71754834,-74.01322069
"48","1",34,"Broadway & W 56 St",40.7652654,-73.98192338,20432,307,"West St & Chambers St",40.71754834,-74.01322069
"49","1",31,"W 24 St & 7 Ave",40.74487634,-73.99529885,25570,722,"West St & Chambers St",40.71754834,-74.01322069
"50","1",20,"Grand St & Elizabeth St",40.718822,-73.99596,18309,428,"West St & Chambers St",40.71754834,-74.01322069
"51","10",49,"W 31 St & 7 Ave",40.749156,-73.9916,12022,307,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"52","10",26,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,21763,241,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"53","10",27,"W 22 St & 10 Ave",40.74691959,-74.00451887,29748,670,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"54","10",32,"1 Ave & E 16 St",40.73221853,-73.98165557,14855,194,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"55","10",37,"6 Ave & W 33 St",40.74901271,-73.98848395,23640,479,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"56","10",33,"5 Ave & E 73 St",40.77282817,-73.96685276,23618,156,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"57","10",12,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355,28962,182,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"58","10",24,"FDR Drive & E 35 St",40.744219,-73.97121214,21618,169,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"59","10",42,"E 7 St & Avenue A",40.72621788,-73.98379855,18554,120,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"60","10",15,"Central Park S & 6 Ave",40.76590936,-73.97634151,27804,105,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"61","10",19,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,21088,200,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"62","10",50,"W 22 St & 8 Ave",40.74475148,-73.99915362,24174,803,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"63","10",35,"W 4 St & 7 Ave S",40.73401143,-74.00293877,25829,342,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"64","10",28,"E 10 St & Avenue A",40.72740794,-73.98142006,22236,102,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"65","10",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,16702,373,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"66","10",6,"Christopher St & Greenwich St",40.73291553,-74.00711384,35886,402,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"67","10",34,"Broadway & W 56 St",40.7652654,-73.98192338,20432,345,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"68","10",30,"Little West St & 1 Pl",40.70569254,-74.01677685,29371,186,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"69","10",25,"E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,25376,307,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"70","10",20,"Grand St & Elizabeth St",40.718822,-73.99596,18309,139,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"71","10",18,"8 Ave & W 33 St",40.751551,-73.993934,20112,429,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"72","10",45,"2 Ave & E 31 St",40.74290902,-73.97706058,18692,314,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"73","10",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,25261,575,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"74","10",10,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,17390,1082,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"75","10",5,"Broadway & W 60 St",40.76915505,-73.98191841,29563,485,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"76","10",48,"S 5 Pl & S 5 St",40.710451,-73.960876,13072,84,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"77","10",40,"Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,14510,112,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"78","10",39,"Central Park West & W 68 St",40.7734066,-73.97782542,20481,201,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"79","10",7,"W 21 St & 6 Ave",40.74173969,-73.99415556,36546,736,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"80","10",36,"University Pl & E 14 St",40.73492695,-73.99200509,25571,255,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"81","10",46,"Washington St & Gansevoort St",40.739323,-74.008119,18751,264,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"82","10",3,"Pershing Square North",40.751873,-73.977706,20652,590,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"83","10",9,"Broadway & E 14 St",40.73454567,-73.99074142,25514,588,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"84","10",31,"W 24 St & 7 Ave",40.74487634,-73.99529885,25570,679,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"85","10",44,"11 Ave & W 41 St",40.76030096,-73.99884222,27628,660,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"86","10",17,"W 20 St & 11 Ave",40.746745,-74.007756,21251,358,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"87","10",43,"Vesey Pl & River Terrace",40.7153379,-74.01658354,17028,215,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"88","10",16,"Carmine St & 6 Ave",40.73038599,-74.00214988,28355,262,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"89","10",47,"W 15 St & 7 Ave",40.73935542,-73.99931783,25827,587,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"90","10",22,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,18700,129,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"91","10",2,"12 Ave & W 40 St",40.76087502,-74.00277668,49633,211,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"92","10",11,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,38387,374,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"93","10",8,"Broadway & E 22 St",40.7403432,-73.98955109,29055,293,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"94","10",41,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,26832,502,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"95","10",4,"E 17 St & Broadway",40.73704984,-73.99009296,29771,347,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"96","10",38,"MacDougal St & Prince St",40.72710258,-74.00297088,19664,241,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"97","10",13,"1 Ave & E 68 St",40.76500525,-73.95818491,20255,277,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"98","10",29,"W 33 St & 7 Ave",40.75019995,-73.99093085,15222,215,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"99","10",21,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,20485,198,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"100","10",1,"West St & Chambers St",40.71754834,-74.01322069,48135,305,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068
"101","11",16,"Carmine St & 6 Ave",40.73038599,-74.00214988,28355,1264,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"102","11",2,"12 Ave & W 40 St",40.76087502,-74.00277668,49633,6773,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"103","11",26,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,21763,131,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"104","11",5,"Broadway & W 60 St",40.76915505,-73.98191841,29563,331,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"105","11",48,"S 5 Pl & S 5 St",40.710451,-73.960876,13072,95,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"106","11",40,"Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,14510,204,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"107","11",41,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,26832,631,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"108","11",30,"Little West St & 1 Pl",40.70569254,-74.01677685,29371,3154,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"109","11",10,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,17390,374,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"110","11",42,"E 7 St & Avenue A",40.72621788,-73.98379855,18554,169,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"111","11",13,"1 Ave & E 68 St",40.76500525,-73.95818491,20255,49,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"112","11",18,"8 Ave & W 33 St",40.751551,-73.993934,20112,265,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"113","11",9,"Broadway & E 14 St",40.73454567,-73.99074142,25514,227,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"114","11",11,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,38387,4214,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"115","11",47,"W 15 St & 7 Ave",40.73935542,-73.99931783,25827,768,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"116","11",38,"MacDougal St & Prince St",40.72710258,-74.00297088,19664,746,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"117","11",50,"W 22 St & 8 Ave",40.74475148,-73.99915362,24174,585,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"118","11",21,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,20485,233,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"119","11",17,"W 20 St & 11 Ave",40.746745,-74.007756,21251,1399,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"120","11",22,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,18700,66,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"121","11",12,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355,28962,269,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"122","11",37,"6 Ave & W 33 St",40.74901271,-73.98848395,23640,278,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"123","11",3,"Pershing Square North",40.751873,-73.977706,20652,70,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"124","11",25,"E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,25376,135,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"125","11",19,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,21088,550,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"126","11",1,"West St & Chambers St",40.71754834,-74.01322069,48135,4898,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"127","11",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,16702,146,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"128","11",28,"E 10 St & Avenue A",40.72740794,-73.98142006,22236,321,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"129","11",32,"1 Ave & E 16 St",40.73221853,-73.98165557,14855,139,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"130","11",33,"5 Ave & E 73 St",40.77282817,-73.96685276,23618,81,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"131","11",43,"Vesey Pl & River Terrace",40.7153379,-74.01658354,17028,1164,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"132","11",20,"Grand St & Elizabeth St",40.718822,-73.99596,18309,363,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"133","11",6,"Christopher St & Greenwich St",40.73291553,-74.00711384,35886,1306,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"134","11",15,"Central Park S & 6 Ave",40.76590936,-73.97634151,27804,86,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"135","11",36,"University Pl & E 14 St",40.73492695,-73.99200509,25571,412,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"136","11",45,"2 Ave & E 31 St",40.74290902,-73.97706058,18692,159,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"137","11",7,"W 21 St & 6 Ave",40.74173969,-73.99415556,36546,468,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"138","11",34,"Broadway & W 56 St",40.7652654,-73.98192338,20432,264,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"139","11",35,"W 4 St & 7 Ave S",40.73401143,-74.00293877,25829,701,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"140","11",4,"E 17 St & Broadway",40.73704984,-73.99009296,29771,265,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"141","11",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,25261,261,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"142","11",49,"W 31 St & 7 Ave",40.749156,-73.9916,12022,140,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"143","11",24,"FDR Drive & E 35 St",40.744219,-73.97121214,21618,332,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"144","11",27,"W 22 St & 10 Ave",40.74691959,-74.00451887,29748,847,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"145","11",39,"Central Park West & W 68 St",40.7734066,-73.97782542,20481,129,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"146","11",29,"W 33 St & 7 Ave",40.75019995,-73.99093085,15222,107,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"147","11",46,"Washington St & Gansevoort St",40.739323,-74.008119,18751,656,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"148","11",31,"W 24 St & 7 Ave",40.74487634,-73.99529885,25570,587,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"149","11",44,"11 Ave & W 41 St",40.76030096,-73.99884222,27628,1238,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"150","11",8,"Broadway & E 22 St",40.7403432,-73.98955109,29055,337,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836
"151","12",2,"12 Ave & W 40 St",40.76087502,-74.00277668,49633,226,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"152","12",8,"Broadway & E 22 St",40.7403432,-73.98955109,29055,820,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"153","12",32,"1 Ave & E 16 St",40.73221853,-73.98165557,14855,793,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"154","12",35,"W 4 St & 7 Ave S",40.73401143,-74.00293877,25829,625,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"155","12",29,"W 33 St & 7 Ave",40.75019995,-73.99093085,15222,192,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"156","12",7,"W 21 St & 6 Ave",40.74173969,-73.99415556,36546,692,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"157","12",12,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355,28962,4772,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"158","12",36,"University Pl & E 14 St",40.73492695,-73.99200509,25571,1305,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"159","12",3,"Pershing Square North",40.751873,-73.977706,20652,372,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"160","12",33,"5 Ave & E 73 St",40.77282817,-73.96685276,23618,87,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"161","12",1,"West St & Chambers St",40.71754834,-74.01322069,48135,365,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"162","12",19,"Cleveland Pl & Spring St",40.722103786686,-73.997249007225,21088,546,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"163","12",22,"Grand Army Plaza & Central Park S",40.7643971,-73.97371465,18700,186,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"164","12",28,"E 10 St & Avenue A",40.72740794,-73.98142006,22236,1372,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"165","12",40,"Cooper Square & Astor Pl",40.7295149622495,-73.990752696991,14510,546,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"166","12",27,"W 22 St & 10 Ave",40.74691959,-74.00451887,29748,220,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"167","12",34,"Broadway & W 56 St",40.7652654,-73.98192338,20432,128,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"168","12",45,"2 Ave & E 31 St",40.74290902,-73.97706058,18692,553,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"169","12",10,"8 Ave & W 31 St",40.7505853470215,-73.9946848154068,17390,182,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"170","12",4,"E 17 St & Broadway",40.73704984,-73.99009296,29771,1098,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"171","12",26,"Central Park West & W 72 St",40.7757937668367,-73.9762057363987,21763,54,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"172","12",13,"1 Ave & E 68 St",40.76500525,-73.95818491,20255,355,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"173","12",43,"Vesey Pl & River Terrace",40.7153379,-74.01658354,17028,186,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"174","12",47,"W 15 St & 7 Ave",40.73935542,-73.99931783,25827,378,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"175","12",31,"W 24 St & 7 Ave",40.74487634,-73.99529885,25570,210,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"176","12",6,"Christopher St & Greenwich St",40.73291553,-74.00711384,35886,487,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"177","12",37,"6 Ave & W 33 St",40.74901271,-73.98848395,23640,242,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"178","12",20,"Grand St & Elizabeth St",40.718822,-73.99596,18309,732,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"179","12",39,"Central Park West & W 68 St",40.7734066,-73.97782542,20481,108,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"180","12",24,"FDR Drive & E 35 St",40.744219,-73.97121214,21618,615,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"181","12",16,"Carmine St & 6 Ave",40.73038599,-74.00214988,28355,475,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"182","12",15,"Central Park S & 6 Ave",40.76590936,-73.97634151,27804,199,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"183","12",50,"W 22 St & 8 Ave",40.74475148,-73.99915362,24174,167,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"184","12",9,"Broadway & E 14 St",40.73454567,-73.99074142,25514,2385,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"185","12",21,"Lafayette St & E 8 St",40.7302066052995,-73.9910262823105,20485,1144,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"186","12",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,16702,178,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"187","12",11,"Pier 40 - Hudson River Park",40.7277140777778,-74.011295735836,38387,269,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"188","12",30,"Little West St & 1 Pl",40.70569254,-74.01677685,29371,313,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"189","12",41,"Greenwich Ave & 8 Ave",40.7390169121,-74.0026376103,26832,812,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"190","12",48,"S 5 Pl & S 5 St",40.710451,-73.960876,13072,454,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"191","12",5,"Broadway & W 60 St",40.76915505,-73.98191841,29563,122,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"192","12",18,"8 Ave & W 33 St",40.751551,-73.993934,20112,182,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"193","12",42,"E 7 St & Avenue A",40.72621788,-73.98379855,18554,1703,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"194","12",49,"W 31 St & 7 Ave",40.749156,-73.9916,12022,170,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"195","12",38,"MacDougal St & Prince St",40.72710258,-74.00297088,19664,409,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"196","12",46,"Washington St & Gansevoort St",40.739323,-74.008119,18751,206,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"197","12",17,"W 20 St & 11 Ave",40.746745,-74.007756,21251,185,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"198","12",44,"11 Ave & W 41 St",40.76030096,-73.99884222,27628,103,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"199","12",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,25261,373,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"200","12",25,"E 33 St & 1 Ave",40.7432268143217,-73.9744978398085,25376,666,"E 13 St & Avenue A",40.7296672939298,-73.9806796610355
"201","13",24,"FDR Drive & E 35 St",40.744219,-73.97121214,21618,1219,"1 Ave & E 68 St",40.76500525,-73.95818491
"202","13",23,"W 41 St & 8 Ave",40.75640548,-73.9900262,16702,863,"1 Ave & E 68 St",40.76500525,-73.95818491
"203","13",48,"S 5 Pl & S 5 St",40.710451,-73.960876,13072,150,"1 Ave & E 68 St",40.76500525,-73.95818491
"204","13",36,"University Pl & E 14 St",40.73492695,-73.99200509,25571,119,"1 Ave & E 68 St",40.76500525,-73.95818491
"205","13",14,"Broadway & W 25 St",40.7428687731211,-73.9891862869263,25261,181,"1 Ave & E 68 St",40.76500525,-73.95818491
